,mean,variance,std
$E_1$ [MPa],135722.87754963842,943492.0846141436,971.3352071319888
$E_2$ [MPa],9186.50939273976,11384.816278271703,106.69965453679643
$\nu_{12}$ [-],0.34588726463797004,0.00015787557789080737,0.012564854869468543
$\nu_{23}$ [-],0.44197807147082085,0.00012894329472977204,0.01135532010688259
$G_{12}$ [MPa],5014.498213899684,6193.2909262273,78.69746454764156
