,mean,variance,std
$E_1$ [MPa],135914.2134816176,843153.706238058,918.2340149646266
$E_2$ [MPa],9189.659245074252,10700.597980263174,103.44369473420394
$\nu_{12}$ [-],0.34298147173047694,0.00012835029629671815,0.011329178977168564
$\nu_{23}$ [-],0.4404520026608212,0.0001194461763954427,0.010929143442898108
$G_{12}$ [MPa],5026.101626122867,5619.1292162047675,74.96085122385396
