Parameter,Mean,Variance,Std
E_1,149653.2862400018,5637131.425148792,2374.2643966392607
E_2,9606.346760340464,1621843.8222676457,1273.516321947876
v_12,0.3288078183269335,0.0002900485755001452,0.0170308125320005
v_23,0.43284480361515215,0.00019806008051177353,0.01407338198557026
G_12,5120.696305210393,16685.537961170787,129.17251240558414
