,mean,variance,std
"$b_{\alpha,1}$ [deg]",0.4682146313363469,0.16184238479173813,0.40229638923527283
"$b_{\alpha,2}$ [deg]",-0.4354627310311247,0.17547085507557084,0.41889241467896127
"$b_{\alpha,3}$ [deg]",-1.2164067801229528,0.16193165960664316,0.4024073304583841
"$b_{\alpha,4}$ [deg]",1.0098069068403026,0.298372818048135,0.5462351307341327
"$b_{\alpha,5}$ [deg]",1.5719235978546127,0.29946562127197796,0.5472345212721671
"$b_{\alpha,6}$ [deg]",1.7975366679166236,0.31429281518965574,0.5606182437181791
