Parameter,Mean,Variance,Std
E_1,143726.05554083813,24984657.583708562,4998.465522908862
E_2,10101.083368079635,1062630.2688229326,1030.839594128462
v_12,0.33067731042355125,0.00024416659039383954,0.0156258308705118
v_23,0.4352056709543654,0.00017078257921569612,0.013068380894957727
G_12,5119.514705878042,11033.002610693313,105.0381007572648
