2.4808578645249800e-16,-5.0172641948301203e-19,-2.9089406460946698e-17
1.1853410560141499e-02,1.1499639710690400e-02,1.2238798949527500e-02
1.8186272117522100e-02,1.7681085314093101e-02,1.8540652654163801e-02
2.4413225988913899e-02,2.4204973894842701e-02,2.5703414975005501e-02
3.1834777667495102e-02,3.1068209102440101e-02,3.2424940074586399e-02
3.7239655006204603e-02,3.6862616780494697e-02,3.8638681456581100e-02
4.3666859812382497e-02,4.3438308719602498e-02,4.5568998908661201e-02
5.0791815187297702e-02,5.0651713216451302e-02,5.2885618182355203e-02
5.6903308176287103e-02,5.6562245865120701e-02,5.9414978654128203e-02
6.3517494192985705e-02,6.3482318122664499e-02,6.6698040447744994e-02
7.0670169480713904e-02,7.0494971095874104e-02,7.3581862758127295e-02
7.7337699576976296e-02,7.7553498709447305e-02,8.0910302156299393e-02
8.2489383242578304e-02,8.2683141761198495e-02,8.6880932150758206e-02
9.0397957432094306e-02,9.0894270290932902e-02,9.4782048521076107e-02
9.6538033879244603e-02,9.7240797725910794e-02,1.0132085879690000e-01
1.0211256644784100e-01,1.0308837429322799e-01,1.0729249837153999e-01
1.0879937489928500e-01,1.0965251047233700e-01,1.1436636049384100e-01
1.1531156352641700e-01,1.1566305489350399e-01,1.2054287176559400e-01
nan,nan,nan
