0.0000000000000000e+00,2.3561944901923400e+00
3.1918551055376398e-01,2.3561944901923400e+00
5.4648427475161798e-01,2.3561944901923400e+00
7.0124087647190003e-01,2.3561944901923400e+00
9.3337577389838000e-01,2.3561944901923400e+00
1.1816311440905800e+00,2.3561944901923400e+00
1.4331106041975501e+00,2.3561944901923400e+00
1.6845900592448300e+00,2.3561944901923400e+00
1.9538020352494101e+00,2.3561944901923400e+00
2.2149537686773000e+00,2.3561944901923400e+00
2.4890018809744898e+00,2.3561944901923400e+00
2.8210837084465399e+00,2.3561944901923400e+00
3.0499944818659501e+00,2.3561944901923400e+00
3.3514474018556202e+00,2.3561944901923400e+00
3.6625726094407600e+00,2.3561944901923400e+00
3.9559652948559099e+00,2.3561944901923400e+00
4.2525820795893701e+00,2.3561944901923400e+00
4.5717675385442798e+00,2.3561944901923400e+00
4.8780566224393596e+00,2.3561944901923400e+00
5.1762854753517598e+00,2.3561944901923400e+00
5.4890227689345901e+00,2.3561944901923400e+00
5.7856395942613599e+00,2.3561944901923400e+00
6.0999889601152999e+00,2.3561944901923400e+00
6.4014419556130404e+00,2.3561944901923400e+00
6.7125672554406099e+00,2.3561944901923400e+00
7.0043479928414598e+00,2.3561944901923400e+00
7.3315938119884603e+00,2.3561944901923400e+00
7.6475553139090504e+00,2.3561944901923400e+00
7.9248276708638201e+00,2.3561944901923400e+00
8.2198325825290404e+00,2.3561944901923400e+00
8.5309580051621108e+00,2.3561944901923400e+00
8.8195147675732599e+00,2.3561944901923400e+00
9.0742185215818196e+00,2.3561944901923400e+00
9.3917922165683194e+00,2.3561944901923400e+00
9.7222623386789309e+00,2.3561944901923400e+00
9.9721300156788306e+00,2.3561944901923400e+00
1.0263911007391600e+01,2.3561944901923400e+00
1.0542795629899199e+01,2.3561944901923400e+00
1.0836188731937501e+01,2.3561944901923400e+00
-4.3847709033978699e-01,2.3561944901923400e+00
-4.4008913852456299e-01,2.3561944901923400e+00
-4.2074456033673602e-01,2.3561944901923400e+00
-4.2719275305887200e-01,2.3561944901923400e+00
-4.3202889760515600e-01,2.3561944901923400e+00
-4.2558070487767002e-01,2.3561944901923400e+00
-4.1752046397833997e-01,2.3561944901923400e+00
-4.1429636762172201e-01,2.3561944901923400e+00
-4.0139998221300799e-01,2.3561944901923400e+00
-4.0462407856252602e-01,2.3561944901923400e+00
