0.0000000000000000e+00,1.5707963267949001e+00
7.6249872084524695e-01,1.5707963267949001e+00
1.2944745285519501e+00,1.5707963267949001e+00
1.8522430730549799e+00,1.5707963267949001e+00
2.4922260297030401e+00,1.5707963267949001e+00
3.1080282548847400e+00,1.5707963267949001e+00
3.7206063813744801e+00,1.5707963267949001e+00
4.3750977573059400e+00,1.5707963267949001e+00
5.0279771084402300e+00,1.5707963267949001e+00
5.6292709626647399e+00,1.5707963267949001e+00
6.2434612430145702e+00,1.5707963267949001e+00
6.8383069999008699e+00,1.5707963267949001e+00
7.4492733025768798e+00,1.5707963267949001e+00
8.0328348556247899e+00,1.5707963267949001e+00
8.6115603418298399e+00,1.5707963267949001e+00
9.1354762474793905e+00,1.5707963267949001e+00
9.7206501066990700e+00,1.5707963267949001e+00
1.0270358982230199e+01,1.5707963267949001e+00
1.0765258263852900e+01,1.5707963267949001e+00
-4.5137347729647503e-02,1.5707963267949001e+00
8.0602405843701999e-02,1.5707963267949001e+00
