5.21835920257987e-15,4.65125014527171e-15,4.06947203208057e-15
0.000263661737517266,-0.000155847981503489,-0.000285472576170603
0.000360087905951554,0.000226697629713815,0.000364512440872719
-0.000593769827459822,-0.000423373168371514,8.61396564668243e-05
-0.000314821965061649,7.91945997648258e-07,0.000796109413625658
-0.00115391141683824,-0.000486497241400615,0.000699082116864768
-0.00169729398245618,-0.00087830311989321,0.000918207767115278
-0.00205343925038071,-0.000984949170861019,0.00121313488911452
-0.00201653207949564,-0.000772028398056127,0.00179685796594441
-0.00309062258352395,-0.000705676584314974,0.0031612043482739
-0.00210756454287777,2.8560785116899e-05,0.00385337808798723
-0.00386100124243168,-0.00161689016383846,0.00264061762843636
-0.00446871390735149,-0.00204799841011207,0.00304278784514243
-0.0051611793494267,-0.00225951987619542,0.00348624491227101
-0.00505827338715014,-0.00205302042885245,0.00388261793285073
-0.00652137209986842,-0.00317394552925314,0.0034992571225265
-0.00641992033423773,-0.00227337268358479,0.00492107980156181
-0.00670567959698917,-0.00257223511101202,0.00507721373804078
-0.00806485582947961,-0.0033845788171084,0.00524606279876341
-0.00846328112749198,-0.00348743359226304,0.00546316692830683
