0.0000000000000000e+00,1.5707963267949001e+00
1.1445540636901399e+00,1.5707963267949001e+00
1.6958744200470499e+00,1.5707963267949001e+00
2.3052284723317400e+00,1.5707963267949001e+00
2.9097463652125102e+00,1.5707963267949001e+00
3.5110401575261299e+00,1.5707963267949001e+00
4.1139460031718098e+00,1.5707963267949001e+00
4.7781096814425403e+00,1.5707963267949001e+00
5.4100324361328296e+00,1.5707963267949001e+00
5.9968178899095399e+00,1.5707963267949001e+00
6.6255166433326398e+00,1.5707963267949001e+00
7.2203624481984203e+00,1.5707963267949001e+00
7.8184324202662099e+00,1.5707963267949001e+00
8.3826494494881398e+00,1.5707963267949001e+00
8.9645990991777609e+00,1.5707963267949001e+00
9.4852909722506702e+00,1.5707963267949001e+00
1.0034999821135100e+01,1.5707963267949001e+00
1.0578260572316900e+01,1.5707963267949001e+00
7.7700714289953299e-01,1.5707963267949001e+00
