,mean,variance,std
$E_1$ [MPa],154489.85835754647,1001932.8444361697,1000.9659556828942
$E_2$ [MPa],11374.826675375376,10678.96629545172,103.33908406528346
$\nu_{12}$ [-],0.3206181017578482,0.00010390320917536603,0.01019329236190967
$\nu_{23}$ [-],0.43041856692386404,0.0001043650989993465,0.010215923795690064
$G_{12}$ [MPa],5164.838524153129,5719.583256015274,75.62792642942998
