,mean,variance,std
$E_1$ [MPa],135669.18997488,1211756.721811123,1100.798220297945
$E_2$ [MPa],9194.952066292091,11220.952925576546,105.92899945518482
$\nu_{12}$ [-],0.3520173601226299,0.00020783837421619727,0.014416600647038721
$\nu_{23}$ [-],0.4414922581442159,0.0001441171715142121,0.012004881153689615
$G_{12}$ [MPa],5017.715561116424,6272.396445916476,79.1984623961632
