,mean,variance,std
$E_1$ [MPa],135984.90944435474,744686.4097028415,862.9521479797368
$E_2$ [MPa],9184.301336786213,10492.493843506189,102.43287481812754
$\nu_{12}$ [-],0.34102260574590293,0.00012696603913175538,0.011267920798965325
$\nu_{23}$ [-],0.441838652249199,0.0001129961146403337,0.010629963059217736
$G_{12}$ [MPa],5012.896963286975,5227.748138323036,72.30316824540289
