Parameter,Mean,Variance,Std
E_1,149879.00181815968,5017094.484643835,2239.8871589086434
E_2,9506.999530825344,1437263.4100151237,1198.8592119240373
v_12,0.32896726246076863,0.00029438828558896944,0.017157747101206773
v_23,0.432924019547953,0.00019779252318696298,0.014063872979622753
G_12,5119.437600956581,15015.98413501603,122.53972472229579
