Parameter,Mean,Variance,Std
E_1,149602.2366834578,5206967.326022554,2281.878026105373
E_2,9694.025567262635,1646206.4606472037,1283.0457749617524
v_12,0.3287034182680802,0.00031090021850811695,0.01763236281693741
v_23,0.4336188538156006,0.0001887105703895464,0.013737196598634904
G_12,5127.257718622171,15174.398723598562,123.18440941774476
