Parameter,Mean,Variance,Std
E_1,149532.45352081736,5334751.23736232,2309.708041584979
E_2,9752.837727430611,1700631.3273716075,1304.0825615625752
v_12,0.3285345431263341,0.00031470661932689813,0.017739972359812124
v_23,0.4338092040270581,0.00020152437331801427,0.014195928054129264
G_12,5125.436783017834,15622.665960916042,124.99066349498287
