,mean,variance,std
$E_1$ [MPa],149367.22602157778,4908582.257544831,2215.5320484129384
$E_2$ [MPa],11607.95166346656,60875.78871868815,246.73019417713786
$\nu_{12}$ [-],0.3602653152610406,2.5039384424274686e-05,0.005003936892515201
$\nu_{23}$ [-],0.40656379934715475,0.00011162791033491313,0.010565411034830266
$G_{12}$ [MPa],4987.447717732561,8093.036689569703,89.96130662440216
