Parameter,Mean,Variance,Std
E_1,149606.23571769812,5491523.361438376,2343.3999576338597
E_2,9632.748762407706,1655420.936889115,1286.6316243933672
v_12,0.32942974130354846,0.00028761254244399236,0.016959143328717768
v_23,0.4329962674319723,0.00020172622221990272,0.014203035669176597
G_12,5113.007672068837,15529.448577093497,124.61720819009507
