Parameter,Mean,Variance,Std
b_135_1_n,0.8244526722831795,0.3748977575712563,0.6122889494113513
b_135_2_n,0.270927215020884,0.3549216864410107,0.5957530414869996
b_45_1_n,1.2152553668702375,0.4097128288588471,0.6400881414765056
b_45_2_n,-0.686684014303898,0.30831881269013195,0.5552646330265705
b_45_3_n,-1.178065543646835,0.3784694055446537,0.6151986716050789
b_90_1_n,-0.3642391827489404,0.3045640946125716,0.5518732595556444
b_90_2_n,0.16052143620694406,0.2943831652123092,0.5425708849655584
b_90_3_n,-0.3613874437982687,0.3124480658223082,0.5589705411041875
